# z, u, v, w, u_mag
1.704000000000000000e+03 6.307143947284572505e+00 3.868143408863824018e+00 -3.546572460833640784e-03 7.398824959510887034e+00
1.716000000000000000e+03 6.303610585137957578e+00 3.848607188323242667e+00 3.680615857855595949e-03 7.385614209123689378e+00
1.728000000000000000e+03 6.307411001761213498e+00 3.867562425685227012e+00 -3.813713304312979155e-03 7.398749029810360867e+00
1.740000000000000000e+03 6.303348761469257155e+00 3.849196107639382358e+00 3.945870043238904404e-03 7.385697790572844035e+00
1.752000000000000000e+03 6.307667121518407249e+00 3.866956849113661221e+00 -4.077129895023627777e-03 7.398650985941933378e+00
1.764000000000000000e+03 6.303105050823914368e+00 3.849807454346398927e+00 4.207418162962497758e-03 7.385808582655703169e+00
1.776000000000000000e+03 6.307893160349652639e+00 3.866295130969575222e+00 -4.336957066515210665e-03 7.398498021310917494e+00
1.788000000000000000e+03 6.302928576464516652e+00 3.850444739478662726e+00 4.465298760167776305e-03 7.385990337841293218e+00
1.800000000000000000e+03 6.307980387964902569e+00 3.865459299783922997e+00 -4.594143929179977069e-03 7.398135797577272577e+00
1.812000000000000000e+03 6.303234369882382282e+00 3.851414965610545860e+00 4.717891216248022192e-03 7.386757273492405851e+00
1.824000000000000000e+03 6.307562203622292252e+00 3.864145706180871720e+00 -4.846374454231048255e-03 7.397093110033557295e+00
1.836000000000000000e+03 6.303649317217794312e+00 3.852332091479848231e+00 4.981587973063541196e-03 7.387589733717256024e+00
1.848000000000000000e+03 6.304340843886036438e+00 3.861620521041838394e+00 -5.090353346104575273e-03 7.393027284956977141e+00
1.860000000000000000e+03 6.304186351560495005e+00 3.853412762757359999e+00 5.236437650309515475e-03 7.388611702861519248e+00
1.872000000000000000e+03 6.302855705774435435e+00 3.858373073559865585e+00 -5.357981942278827389e-03 7.390065055908212166e+00
1.884000000000000000e+03 6.306763370169232275e+00 3.857012936086467558e+00 5.497917967517656872e-03 7.392688497667726288e+00
1.896000000000000000e+03 6.305421035001032237e+00 3.858815675072798435e+00 -5.631518239246174375e-03 7.392484329156112643e+00
1.908000000000000000e+03 6.308160577432547989e+00 3.861183288771209643e+00 5.823670038905028046e-03 7.396057069499458514e+00
1.920000000000000000e+03 6.308846986249184496e+00 3.863658129094316163e+00 -5.939444467724114100e-03 7.397934827465202368e+00
