# z, u, v, w, u_mag
1.128000000000000000e+03 6.437143642108665631e+00 3.621508116894603724e+00 2.161142415019657106e-03 7.385942321763016238e+00
1.140000000000000000e+03 6.433823523717983051e+00 3.614778103001294429e+00 -1.129025952802069094e-03 7.379749802194117692e+00
1.152000000000000000e+03 6.436138486674177983e+00 3.621068268834366499e+00 1.922812319577925410e-03 7.384850555320324972e+00
1.164000000000000000e+03 6.435113489792795072e+00 3.615843646571077041e+00 -3.090081956566587823e-04 7.381396277022911789e+00
1.176000000000000000e+03 6.436311274954125139e+00 3.615152157592993909e+00 1.090351662270083212e-03 7.382101945890318540e+00
1.188000000000000000e+03 6.434702659896498922e+00 3.619306571024865971e+00 -7.943044443556735845e-04 7.382735198235299556e+00
1.200000000000000000e+03 6.435499789450457975e+00 3.616681180578730004e+00 8.962484152820742334e-04 7.382143395060168700e+00
1.212000000000000000e+03 6.435176209712587969e+00 3.618671578636731834e+00 -8.623175765927808224e-04 7.382836689760632787e+00
1.224000000000000000e+03 6.435917703796101286e+00 3.620479344622315132e+00 8.717132439054164602e-04 7.384369176494150366e+00
1.236000000000000000e+03 6.432139038032292255e+00 3.611620190535207886e+00 -8.660089781130425254e-04 7.376734626867913924e+00
1.248000000000000000e+03 6.440117685551022042e+00 3.627446776620983471e+00 8.532847561130458159e-04 7.391446857622659294e+00
1.260000000000000000e+03 6.432330685247586111e+00 3.606839577235331884e+00 -8.430757267096136969e-04 7.374562393190901233e+00
1.272000000000000000e+03 6.440682334956148836e+00 3.631471728277028799e+00 8.321002745506231269e-04 7.393914832176687213e+00
1.284000000000000000e+03 6.431167465866955979e+00 3.601857530454672052e+00 -8.150430512430470193e-04 7.371112080820221735e+00
1.296000000000000000e+03 6.441164400377831001e+00 3.634418288592060176e+00 7.967775811307325432e-04 7.395782295606169399e+00
1.308000000000000000e+03 6.430338120175238537e+00 3.599775992591303098e+00 -7.732050629689680467e-04 7.369371488428411610e+00
1.320000000000000000e+03 6.441673314940433492e+00 3.635183249890160173e+00 7.490815601785247345e-04 7.396601443759211136e+00
1.332000000000000000e+03 6.430113753960204903e+00 3.599594827104264372e+00 -7.204625602692183361e-04 7.369087211266418080e+00
1.344000000000000000e+03 6.441835528916468157e+00 3.635054970177291178e+00 6.903027653802950095e-04 7.396679666873444248e+00
1.356000000000000000e+03 6.430026537540261877e+00 3.599866343934964075e+00 -6.571118119558157786e-04 7.369143735839573495e+00
1.368000000000000000e+03 6.441911603519390184e+00 3.634695008790787885e+00 6.217460774618227158e-04 7.396569022259888548e+00
1.380000000000000000e+03 6.429975429099736850e+00 3.600286276955232623e+00 -5.839147166821307897e-04 7.369304284382272030e+00
1.392000000000000000e+03 6.441965853465100977e+00 3.634229283427657275e+00 5.436060912070573951e-04 7.396387418006240999e+00
1.404000000000000000e+03 6.429924589227029585e+00 3.600785841794746478e+00 -5.013498784918162931e-04 7.369503996400815105e+00
1.416000000000000000e+03 6.442021566848000980e+00 3.633707948802343157e+00 4.562838857557237945e-04 7.396179793185066131e+00
1.428000000000000000e+03 6.429866380921878566e+00 3.601327588061552731e+00 -4.097318312013393496e-04 7.369717921394470572e+00
1.440000000000000000e+03 6.442080809578841105e+00 3.633145898385260253e+00 3.601307271290822695e-04 7.395955273376912942e+00
1.452000000000000000e+03 6.429802092846900408e+00 3.601897478078801118e+00 -3.094390554660176869e-04 7.369940331612008677e+00
1.464000000000000000e+03 6.442144176248197240e+00 3.632559320543366610e+00 2.555687290588370812e-04 7.395722335928413216e+00
1.476000000000000000e+03 6.429733624903538391e+00 3.602483585648386999e+00 -2.009191432004273244e-04 7.370167061366367456e+00
1.488000000000000000e+03 6.442210050356666606e+00 3.631959305159872198e+00 1.430667433613995237e-04 7.395485024507988392e+00
1.500000000000000000e+03 6.429662959061789529e+00 3.603083048915003861e+00 -8.459304828966142159e-05 7.370398444566333751e+00
1.512000000000000000e+03 6.442279589954222452e+00 3.631352398622681221e+00 2.300466332392684822e-05 7.395247565744683449e+00
1.524000000000000000e+03 6.429588702104924280e+00 3.603690259752554415e+00 3.916212220591787265e-05 7.370630527166884605e+00
1.536000000000000000e+03 6.442354324420151102e+00 3.630743085736177544e+00 -1.042408461914094957e-04 7.395013496056801472e+00
1.548000000000000000e+03 6.429508446488692464e+00 3.604300386634922138e+00 1.699286306693374628e-04 7.370858848834498822e+00
1.560000000000000000e+03 6.442436042512867722e+00 3.630133410818031425e+00 -2.382858169707028663e-04 7.394785378831920220e+00
1.572000000000000000e+03 6.429424784627900458e+00 3.604917193549231680e+00 3.073696542634482597e-04 7.371087513251385559e+00
1.584000000000000000e+03 6.442523082829546333e+00 3.629515288655005723e+00 -3.788521867074883887e-04 7.394557799280558008e+00
1.596000000000000000e+03 6.429338483990292730e+00 3.605541250176911294e+00 4.512120796158391924e-04 7.371317470577307240e+00
1.608000000000000000e+03 6.442611373470375824e+00 3.628882802667041663e+00 -5.256593630549337079e-04 7.394324308642420185e+00
1.620000000000000000e+03 6.429247039577536071e+00 3.606170470360107849e+00 6.011570408306327702e-04 7.371545517637636991e+00
1.632000000000000000e+03 6.442703108671502754e+00 3.628241632506634673e+00 -6.784258717987667192e-04 7.394089609316451650e+00
1.644000000000000000e+03 6.429154927971418410e+00 3.606809983640621109e+00 7.569696102889185993e-04 7.371778070381108883e+00
1.656000000000000000e+03 6.442800431757392587e+00 3.627591342443510225e+00 -8.369288031385193607e-04 7.393855357773384540e+00
1.668000000000000000e+03 6.429063410206802942e+00 3.607460339144476169e+00 9.183955063025022207e-04 7.372016499873736528e+00
1.680000000000000000e+03 6.442896143520797203e+00 3.626923444838975552e+00 -1.000901943394652549e-03 7.393611119927967046e+00
1.692000000000000000e+03 6.428971250002422089e+00 3.608125596279617486e+00 1.085151640063048263e-03 7.372261717372758483e+00
1.704000000000000000e+03 6.442981363085689139e+00 3.626235142979730153e+00 -1.170085400530200548e-03 7.393347788813305677e+00
1.716000000000000000e+03 6.428892047459556558e+00 3.608819182603424824e+00 1.257004520212911093e-03 7.372532158673541502e+00
1.728000000000000000e+03 6.443048733821328256e+00 3.625522761040222530e+00 -1.344302966933102724e-03 7.393057154139132336e+00
1.740000000000000000e+03 6.428844660610878670e+00 3.609548091564196426e+00 1.433812308987117597e-03 7.372847696202430079e+00
1.752000000000000000e+03 6.443076803077292247e+00 3.624760076003220366e+00 -1.523518169934702342e-03 7.392707664993062977e+00
1.764000000000000000e+03 6.428857699499189060e+00 3.610313668658031272e+00 1.615496090772254633e-03 7.373233938804371945e+00
1.776000000000000000e+03 6.443001124482515607e+00 3.623876993218380083e+00 -1.707745407572546555e-03 7.392208794971555363e+00
1.788000000000000000e+03 6.429033387799844235e+00 3.611083234189079505e+00 1.801668954956830168e-03 7.373764009764459004e+00
1.800000000000000000e+03 6.442498010533776132e+00 3.622662099785710410e+00 -1.899998168186717339e-03 7.391174799377195015e+00
1.812000000000000000e+03 6.430661451408441920e+00 3.612686739650704748e+00 1.989699647795531781e-03 7.375968827237764813e+00
1.824000000000000000e+03 6.440447099170716783e+00 3.620154080004654773e+00 -2.084148415858693478e-03 7.388158007505352565e+00
1.836000000000000000e+03 6.430147200284718423e+00 3.612039926636038789e+00 2.214037722101301359e-03 7.375203749789243979e+00
1.848000000000000000e+03 6.433762690018937747e+00 3.616813056424327932e+00 -2.290478933039621565e-03 7.380694024473236858e+00
1.860000000000000000e+03 6.434304222644800397e+00 3.614136291892649844e+00 2.410293249705983305e-03 7.379854861407086908e+00
1.872000000000000000e+03 6.435655907242275653e+00 3.613226957154829222e+00 -2.518582681541503901e-03 7.380588211219446748e+00
1.884000000000000000e+03 6.437451483713326539e+00 3.615759511505710400e+00 2.638684538131085347e-03 7.383393895280341290e+00
1.896000000000000000e+03 6.438308810177192143e+00 3.617845310745682053e+00 -2.756585720835288793e-03 7.385163006085553761e+00
1.908000000000000000e+03 6.438221309732948150e+00 3.625813776073439687e+00 2.911505277189130585e-03 7.388993683088811437e+00
1.920000000000000000e+03 6.439424096254811047e+00 3.629611637889039955e+00 -3.002963874676992280e-03 7.391905867306393318e+00
