# z, Alpha
1.740000000000000000e+03 3.905808312301365381e-01
1.752000000000000000e+03 -3.845907523769327430e-01
1.764000000000000000e+03 3.783008874117801401e-01
1.776000000000000000e+03 -3.692849782970200612e-01
1.788000000000000000e+03 3.518154547343814165e-01
1.800000000000000000e+03 -3.085976967795518444e-01
1.812000000000000000e+03 2.495350055501876774e-01
1.824000000000000000e+03 -2.665147497829479240e-01
1.836000000000000000e+03 1.138963155292278817e-01
1.848000000000000000e+03 -1.751014209962482859e-02
1.860000000000000000e+03 1.540187856989611893e-02
1.872000000000000000e+03 5.930153647160835151e-02
1.884000000000000000e+03 3.761734432158934938e-02
1.896000000000000000e+03 8.195318939651514978e-02
1.908000000000000000e+03 6.266503459551575617e-02
1.920000000000000000e+03 6.303431124520525453e-02
